Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,204796,Ohio State University-Main Campus,1,Main Campus,58322,0,0,0
2015,204796,Ohio State University-Main Campus,1,Main Campus,58663,0,2,0
2016,204796,Ohio State University-Main Campus,1,Main Campus,59482,0,0,0
