Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,204796,Ohio State University-Main Campus,1,Main Campus,58322,3,0,1
2015,204796,Ohio State University-Main Campus,1,Main Campus,58663,4,1,0
2016,204796,Ohio State University-Main Campus,1,Main Campus,59482,2,2,1
