Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,204796,Ohio State University-Main Campus,1,Main Campus,58322,1,9,2
2015,204796,Ohio State University-Main Campus,1,Main Campus,58663,0,10,3
2016,204796,Ohio State University-Main Campus,1,Main Campus,59482,3,12,8
