Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,139940,Georgia State University,1,Main Campus,32556,0,0,0
2015,139940,Georgia State University,1,Main Campus,32058,0,0,0
2016,139940,Georgia State University,1,Main Campus,32237,0,0,0
