Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,176017,University of Mississippi,1,Main Campus,22503,5,0,0
2015,176017,University of Mississippi,1,Main Campus,23212,9,0,6
2016,176017,University of Mississippi,1,Main Campus,23610,6,0,0
