Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,176017,University of Mississippi,1,Main Campus,22503,0,0,0
2015,176017,University of Mississippi,1,Main Campus,23212,0,0,0
2016,176017,University of Mississippi,1,Main Campus,23610,0,0,0
