Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,230764,University of Utah,1,Main Campus,31515,5,4,14
2015,230764,University of Utah,1,Main Campus,31592,6,1,28
2016,230764,University of Utah,1,Main Campus,31860,11,4,26
