Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,130943,University of Delaware,1,Main Campus,22680,0,0,0
2015,130943,University of Delaware,1,Main Campus,22852,0,0,0
2016,130943,University of Delaware,1,Main Campus,23009,0,0,0
