Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,104179,University of Arizona,1,Main Campus,42236,1,2,2
2015,104179,University of Arizona,1,Main Campus,42595,4,2,1
2016,104179,University of Arizona,1,Main Campus,43161,1,2,0
