Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2002,190415,Cornell University,1,Endowed and Contract College Campuses,12566,0,0,0,,,0,,,0,2,8,0,0
2003,190415,Cornell University,1,Endowed and Contract College Campuses,19620,0,0,2,,,0,,,0,0,14,0,0
