Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,170976,University of Michigan-Ann Arbor,1,Ann Arbor campus,43625,1,0,2
2015,170976,University of Michigan-Ann Arbor,1,Ann Arbor campus,43651,0,1,1
2016,170976,University of Michigan-Ann Arbor,1,Ann Arbor campus,44718,0,0,0
