Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,209542,Oregon State University,1,Main Campus,28886,1,0,0
2015,209542,Oregon State University,1,Main Campus,29576,0,1,1
2016,209542,Oregon State University,1,Main Campus,30354,0,0,1
