Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,228778,The University of Texas at Austin,1,The University of Texas at Austin,51313,3,12,8
2015,228778,The University of Texas at Austin,1,The University of Texas at Austin,50950,1,4,0
2016,228778,The University of Texas at Austin,1,The University of Texas at Austin,51331,5,16,3
